SiteCode,SiteID,OrderStatus,AcctNmbr,Customer,InvoiceFrequencyID,Description,Salesperson_Name,Salesperson_ID,ConsolidationFlag,OrderDate,Amount,Orders
"Deliver-It","1","N","102501W2","ADP - RUN PRODUCT - W2","17","ADP Run - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","121.17","21"
"Deliver-It","1","N","102452","OPTICAL CONNECTION, LLC - OUTBOUND","10","CC","Cindy Jones","2","Exclude Consolidations","2024-02-01","13.12","2"
"Deliver-It","1","N","102289","ADP - AUTO PAY - CALENDAR 599 LA PALMA","18","ADP Majors - Email PDF","House","1","Consolidations","2024-02-01","0.16","16"
"Deliver-It","1","N","103284","PRIMECARE DELIVERY ROOM","2","Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","150.34","24"
"Deliver-It","1","N","102077","NETWORK DEPOSITION SERVICES","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","54.65","4"
"Deliver-It","1","N","102191","UNITED PHARMACY","4","Semi","House","1","Exclude Consolidations","2024-02-01","9.71","1"
"Deliver-It","1","N","102449","ADP - SBS DIST - WHOLESALE PARTNERS - SPECIALTY","19","ADP Nationals - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","26.67","5"
"Deliver-It","1","N","102632","OSO HOME CARE - BURBANK","4","Semi","Phil Nabal","19","Exclude Consolidations","2024-02-01","271","18"
"Deliver-It","1","N","102717","SCHRADERS MEDICAL SUPPLY","6","Weekly - Email PDF","Phil Nabal","19","Consolidations","2024-02-01","0.02","2"
"Deliver-It","1","N","102475","PHYSICIANS PLAZA PHARMACY  - OUTBOUND","6","Weekly - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-02-01","405.6","35"
"Deliver-It","1","N","102474","GOODKIN LAW GROUP","4","Semi","House","1","Consolidations","2024-02-01","0.03","3"
"Deliver-It","1","N","103326","OCULAR LABS - ONCALL","13","Internal","Internal","9","Consolidations","2024-02-01","0.03","3"
"Deliver-It","1","N","102293","NORTH COAST MEDICAL PHARMACY","10","CC","Ernie Eiserman","3","Exclude Consolidations","2024-02-01","24.02","2"
"Deliver-It","1","N","102244","PERRIS HILLS PHARMACY","10","CC","Ernie Eiserman","3","Consolidations","2024-02-01","0.01","1"
"Deliver-It","1","N","102599","TRUSTEE CORPS - IRVINE","3","Semi - Email and Print PDF","Sales Support","22","Exclude Consolidations","2024-02-01","22.51","1"
"Deliver-It","1","N","102731","EMPLICITY","2","Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","176.65","17"
"Deliver-It","1","N","102720","SEAL ELECTRIC INC","2","Semi - Email PDF","Ernie Eiserman","3","Exclude Consolidations","2024-02-01","81.54","4"
"Deliver-It","1","N","102499","ADP - AUTO PAY - ROUTES PLEASANTON","18","ADP Majors - Email PDF","Phil Nabal","19","Consolidations","2024-02-01","0.96","96"
"Deliver-It","1","N","102618","CALIFORNIA PAYROLL","11","CC - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","140.21","16"
"Deliver-It","1","N","103349","ADP - SAN DIMAS","4","Semi","Richard Olivas","20","Exclude Consolidations","2024-02-01","49.5","1"
"Deliver-It","1","N","102464","TELEPAYROLL INC","6","Weekly - Email PDF","Mike Martin","6","Exclude Consolidations","2024-02-01","795.35","83"
"Deliver-It","1","N","102253","ADP - AUTOPAY - CALENDAR 123 LA PALMA","18","ADP Majors - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","4541.11","20"
"Deliver-It","1","N","102601","TRUSTEE CORPS - LAS VEGAS","3","Semi - Email and Print PDF","Sales Support","22","Exclude Consolidations","2024-02-01","109.43","6"
"Deliver-It","1","N","102751","ESSILOR LABS OF AMERICA","33","Essilor","Phil Nabal","19","Exclude Consolidations","2024-02-01","537.66","18"
"Deliver-It","1","N","102734","VIP PHARMACY - CHINO","30","Auto ACH - Semi","Phil Nabal","19","Exclude Consolidations","2024-02-01","49.85","5"
"Deliver-It","1","N","102501","ADP - RUN PRODUCT - ROUTES","17","ADP Run - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","13636.26","2320"
"Deliver-It","1","N","102658","ALBERTSONS - EXCHANGE-IT","13","Internal","Internal","9","Exclude Consolidations","2024-02-01","3162.2","326"
"Deliver-It","1","N","103370","NESPRESSO - Socal","16","Jagged Peak","Phil Nabal","19","Exclude Consolidations","2024-02-01","24700.3","3827"
"Deliver-It","1","N","102511","ADP - AUTO PAY - CALENDAR PLEASANTON","18","ADP Majors - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","1573.47","31"
"Deliver-It","1","N","102394","ADP - RUN PRODUCT - HOTS - SAMEDAY","28","Weekly - Sameday/Messenger","Richard Olivas","20","Exclude Consolidations","2024-02-01","113.23","1"
"Deliver-It","1","N","102682","ALBERTSONS - VONS DIST CTR - NORWALK BEVERAGE PLAN","13","Internal","Internal","9","Exclude Consolidations","2024-02-01","15.27","1"
"Deliver-It","1","N","102816","VERTISOURCE","2","Semi - Email PDF","House","1","Exclude Consolidations","2024-02-01","15.92","1"
"Deliver-It","1","N","102760","ELITE OPTICAL - OUTBOUND","33","Essilor","Cindy Jones","2","Exclude Consolidations","2024-02-01","232.06","41"
"Deliver-It","1","N","102612","ARC CALIFORNIA ESCROW","2","Semi - Email PDF","Cindy Jones","2","Exclude Consolidations","2024-02-01","26.02","2"
"Deliver-It","1","N","102687","ALBERTSONS - VONS DIST CTR - COMMERCE DAIRY","13","Internal","Internal","9","Exclude Consolidations","2024-02-01","40.32","2"
"Deliver-It","1","N","103378","COMBINED CA","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-02-01","447.12","21"
"Deliver-It","1","N","102646","TOP PRIORITY COURIERS","1","Semi - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-02-01","22.94","2"
"Deliver-It","1","N","102493","BARTLEY OPTICAL - OUTBOUND","33","Essilor","Cindy Jones","2","Exclude Consolidations","2024-02-01","1302.75","175"
"Deliver-It","1","N","102748","ASAP - NEXTDAY","6","Weekly - Email PDF","Phil Nabal","19","Consolidations","2024-02-01","0.01","1"
"Deliver-It","1","N","102820","ABC PHARMACY - LAGUNA HILLS","32","Auto ACH - Weekly-Email","Phil Nabal","19","Exclude Consolidations","2024-02-01","308.29","33"
"Deliver-It","1","N","102829","ABBA OPTICAL USA INC - OUTBOUND","29","Auto ACH - Semi-Email","Cindy Jones","2","Exclude Consolidations","2024-02-01","313.11","49"
"Deliver-It","1","N","102692","HEARTLAND PAYROLL SOLUTIONS","8","Weekly - Email Excel and PDF","Mike Martin","6","Exclude Consolidations","2024-02-01","3450.95","364"
"Deliver-It","1","N","102703","ABC PHARMACY - UPLAND","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-02-01","58.62","6"
"Deliver-It","1","N","103384","REGENCY MEDICAL PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Consolidations","2024-02-01","0.01","1"
"Deliver-It","1","N","102659","ALBERTSONS - BOXES","14","Monthly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","6.62","1"
"Deliver-It","1","N","102495","BARTLEY OPTICAL - ON CALL PICKUPS","13","Internal","Internal","9","Exclude Consolidations","2024-02-01","1.11","55"
"Deliver-It","1","N","102754","UPLAND PHARMACY","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-02-01","9.77","1"
"Deliver-It","1","N","103041","986 Pharmacy 8006","11","CC - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-02-01","38.73","3"
"Deliver-It","1","N","103286","CONCIERGE FC","23","B/U CC - Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","87.1","14"
"Deliver-It","1","N","102709","FOOT IN MOTION INC - ON CALL PICKUP","13","Internal","Internal","9","Exclude Consolidations","2024-02-01","16.48","1"
"Deliver-It","1","N","102707","FOOT IN MOTION INC - OUTBOUND","1","Semi - Email Excel and PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","24.02","2"
"Deliver-It","1","N","103400","TELEPAYROLL - W2","6","Weekly - Email PDF","Mike Martin","6","Consolidations","2024-02-01","0.02","2"
"Deliver-It","1","N","102675","MERIDIAN OPTICAL LAB - OUTBOUND","33","Essilor","Cindy Jones","2","Exclude Consolidations","2024-02-01","588.03","102"
"Deliver-It","1","N","102511","ADP - AUTO PAY - CALENDAR PLEASANTON","18","ADP Majors - Email PDF","Phil Nabal","19","Consolidations","2024-02-01","0.06","6"
"Deliver-It","1","N","102848","AMERICAN PAYROLL MANAGEMENT","22","B/U CC - Semi","Phil Nabal","19","Exclude Consolidations","2024-02-01","89.12","8"
"Deliver-It","1","N","103074","COLTON PHARMACY","10","CC","Amber Angelovic","25","Exclude Consolidations","2024-02-01","132.56","10"
"Deliver-It","1","N","103318","BIOMED PHARMACY SOLUTIONS","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-02-01","77.52","8"
"Deliver-It","1","N","102721","VIP PHARMACY PERRIS","30","Auto ACH - Semi","Phil Nabal","19","Exclude Consolidations","2024-02-01","127.01","13"
"Deliver-It","1","N","102717","SCHRADERS MEDICAL SUPPLY","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","5023.16","485"
"Deliver-It","1","N","103447","PAYLOCITY","6","Weekly - Email PDF","Phil Nabal","19","Consolidations","2024-02-01","0.01","1"
"Deliver-It","1","N","102698","COASTAL PAYROLL","35","Auto - ACH - Semi - Email Excel & PDF","Jenna Crevda","23","Exclude Consolidations","2024-02-01","1057.1","135"
"Deliver-It","1","N","102600","TIRET AND COMPANY","4","Semi","Phil Nabal","19","Exclude Consolidations","2024-02-01","33.48","4"
"Deliver-It","1","N","102851","PAYROLL PEOPLE INC","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","514.04","71"
"Deliver-It","1","N","103288","1ST CHOICE PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-02-01","94.12","13"
"Deliver-It","1","N","103354","BUSINESS PAYROLL SERVICES INC - OVERNIGHT","29","Auto ACH - Semi-Email","Cindy Jones","2","Exclude Consolidations","2024-02-01","63.52","10"
"Deliver-It","1","N","102752","SERENDIPITY PAYROLL","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-02-01","60.05","5"
"Deliver-It","1","N","102850","SMC","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","395.1","64"
"Deliver-It","1","N","103460","CUCAMONGA COMMUNITY PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-02-01","285.33","29"
"Deliver-It","1","N","102706","ABC PHARMACY - RIVV","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-02-01","249.53","26"
"Deliver-It","1","N","102628","EMPIRE OPTICAL - OUTBOUND","33","Essilor","Cindy Jones","2","Exclude Consolidations","2024-02-01","340.23","60"
"Deliver-It","1","N","102965","NETPAY PAYROLL INC","4","Semi","Phil Nabal","19","Exclude Consolidations","2024-02-01","329.06","26"
"Deliver-It","1","N","103357","CLEAR CHOICE PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-02-01","948.44","131"
"Deliver-It","1","N","103373","SORRENTO VALLEY PET CEMETERY AND CREMATORY","29","Auto ACH - Semi-Email","Cindy Jones","2","Consolidations","2024-02-01","0.01","1"
"Deliver-It","1","N","102763","ALBERTSONS - BOXES - VONS","14","Monthly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","86.06","13"
"Deliver-It","1","N","102977","STRATEGIC LEGAL PRACTICES","2","Semi - Email PDF","Mike Martin","6","Exclude Consolidations","2024-02-01","12.51","1"
"Deliver-It","1","N","103512","CVS- Las Vegas-TForce","9","Weekly - Email PDF ARC","Phil Nabal","19","Exclude Consolidations","2024-02-01","1418.25","260"
"Deliver-It","1","N","102748","ASAP - NEXTDAY","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","38.08","4"
"Deliver-It","1","N","102629","EMPIRE OPTICAL - INBOUND","13","Internal","Internal","9","Exclude Consolidations","2024-02-01","0.1","5"
"Deliver-It","1","N","103008","K-MARS OPTICAL - OUTBOUND","8","Weekly - Email Excel and PDF","Cindy Jones","2","Exclude Consolidations","2024-02-01","792.54","126"
"Deliver-It","1","N","103373","SORRENTO VALLEY PET CEMETERY AND CREMATORY","29","Auto ACH - Semi-Email","Cindy Jones","2","Exclude Consolidations","2024-02-01","12.01","1"
"Deliver-It","1","N","103411","TJH PAYROLL","10","CC","Amber Angelovic","25","Exclude Consolidations","2024-02-01","660","72"
"Deliver-It","1","N","102802","TORRANCE PHARMACY","2","Semi - Email PDF","Cindy Jones","2","Exclude Consolidations","2024-02-01","12.01","1"
"Deliver-It","1","N","102993","ACE PHARMACY - UPLAND","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-02-01","19.54","2"
"Deliver-It","1","N","103536","AM PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-02-01","177.82","18"
"Deliver-It","1","N","102762","ELITE OPTICAL - ON CALL PICKUPS","13","Internal","Internal","9","Exclude Consolidations","2024-02-01","0.02","1"
"Deliver-It","1","N","102669","ABC PHARMACY - RANCHO CUCAMONGA","29","Auto ACH - Semi-Email","Phil Nabal","19","Exclude Consolidations","2024-02-01","142.02","16"
"Deliver-It","1","N","103374","PARKVIEW MEDICAL PLAZA PHARMACY - LTC","4","Semi","Amber Angelovic","25","Exclude Consolidations","2024-02-01","245.52","22"
"Deliver-It","1","N","103414","REGAL SPECIALTY PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-02-01","313.67","23"
"Deliver-It","1","N","103445","TOP PHARMACY","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-02-01","166.09","17"
"Deliver-It","1","N","102824","WILSHIRE LE DOUX MEDICAL PHARMACY","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","51.12","6"
"Deliver-It","1","N","102997","SCRIPPS GREEN","2","Semi - Email PDF","Ernie Eiserman","3","Exclude Consolidations","2024-02-01","51.53","4"
"Deliver-It","1","N","103560","AMERICAN INTEGRATIVE PHARMACY","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-02-01","210.56","20"
"Deliver-It","1","N","102785","CARE PLUS PHARMACY","10","CC","Amber Angelovic","25","Exclude Consolidations","2024-02-01","175.86","18"
"Deliver-It","1","N","102674","MED QUICK PHARMACY","11","CC - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","47.57","5"
"Deliver-It","1","N","103431","OPTIMAX","30","Auto ACH - Semi","Cindy Jones","2","Exclude Consolidations","2024-02-01","19.42","2"
"Deliver-It","1","N","103550","ALLURE PHARMACY","2","Semi - Email PDF","Jenna Crevda","23","Exclude Consolidations","2024-02-01","133.05","20"
"Deliver-It","1","N","103455","TOTAL HCM, INC.","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-02-01","48.04","4"
"Deliver-It","1","N","103031","ENOVEX PHARMACY","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-02-01","119.09","19"
"Deliver-It","1","N","103010","K-MARS OPTICAL - ON CALL","13","Internal","Internal","9","Exclude Consolidations","2024-02-01","3.76","1"
"Deliver-It","1","N","103630","SEPHORA","40","Sephora","Phil Nabal","19","Exclude Consolidations","2024-02-01","30524.32","6459"
"Deliver-It","1","N","102819","MTS HEALTH SUPPLIES","4","Semi","Phil Nabal","19","Exclude Consolidations","2024-02-01","107.56","10"
"Deliver-It","1","N","102684","ALBERTSONS - VONS DIST CTR - CHINO PRINT SHOP","13","Internal","Internal","9","Exclude Consolidations","2024-02-01","11.5","1"
"Deliver-It","1","N","103432","PAYROLL CENTRIC","11","CC - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-02-01","337.95","37"
"Deliver-It","1","N","103562","BH Shipping","11","CC - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-02-01","118.23","12"
"Deliver-It","1","N","103462","SUPERCARE HEALTH PHARMACY","1","Semi - Email Excel and PDF","Amber Angelovic","25","Exclude Consolidations","2024-02-01","513.56","52"
"Deliver-It","1","N","103287","CHOICE COMPOUNDING PHARMACY - TORRANCE","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-02-01","863.03","119"
"Deliver-It","1","N","103023","EASYCARE","2","Semi - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","101.02","16"
"Deliver-It","1","N","103634","WeShip -WAN- HUB","21","24/7 Billing","Phil Nabal","19","Exclude Consolidations","2024-02-01","41.16","3"
"Deliver-It","1","N","102852","PRIMARY PAYROLL SERVICES","6","Weekly - Email PDF","Phil Nabal","19","Exclude Consolidations","2024-02-01","26.44","4"
"Deliver-It","1","N","102692","HEARTLAND PAYROLL SOLUTIONS","8","Weekly - Email Excel and PDF","Mike Martin","6","Consolidations","2024-02-01","0.19","19"
"Deliver-It","1","N","103517","USC HEALTH CENTER PHARMACY","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-02-01","52.74","4"
"Deliver-It","1","N","103576","NEW AVON COMPANY - ACCESSORIAL","34","BBB","Phil Nabal","19","Exclude Consolidations","2024-02-01","10","1"
"Deliver-It","1","N","103543","STEVE ROGERS","14","Monthly - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-02-01","85.51","10"
"Deliver-It","1","N","103361","4T PAY INC","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-02-01","15.92","2"
"Deliver-It","1","N","103036","PAYALITY INC","1","Semi - Email Excel and PDF","Cindy Jones","2","Exclude Consolidations","2024-02-01","405.44","56"
"Deliver-It","1","N","103642","WeShip -WAN- HUB-Reattempt","38","WeShip 103642","Phil Nabal","19","Consolidations","2024-02-01","0.03","3"
"Deliver-It","1","N","102980","SCRIPPS HEALTH MERCY PHARMACY","2","Semi - Email PDF","Ernie Eiserman","3","Exclude Consolidations","2024-02-01","402.56","33"
"Deliver-It","1","N","102738","ADP - CRITICAL","19","ADP Nationals - Email PDF","House","1","Exclude Consolidations","2024-02-01","19.16","4"
"Deliver-It","1","N","103548","PASEO OAKS PHARMACY","2","Semi - Email PDF","Amber Angelovic","25","Exclude Consolidations","2024-02-01","39.08","4"
"Deliver-It","1","N","103606","F21 OPCO LLC","34","BBB","Mikel Mobley","27","Consolidations","2024-02-01","0.07","7"
"Deliver-It","1","N","103545","ENCORE PHARMACY","2","Semi - Email PDF","Jenna Crevda","23","Exclude Consolidations","2024-02-01","350.86","52"
"Deliver-It","1","N","103396","WOODLAND HILLS RX PHARMACY CORP.","29","Auto ACH - Semi-Email","Amber Angelovic","25","Exclude Consolidations","2024-02-01","60.05","5"
"Deliver-It","1","N","103287","CHOICE COMPOUNDING PHARMACY - TORRANCE","29","Auto ACH - Semi-Email","Amber Angelovic","25","Consolidations","2024-02-01","0.01","1"
"Deliver-It","1","N","103655","PUFF CORPORATION-Reattempt Account","36","Semi-Vape","Jenna Crevda","23","Consolidations","2024-02-01","0.01","1"
"Deliver-It","1","N","103008","K-MARS OPTICAL - OUTBOUND","8","Weekly - Email Excel and PDF","Cindy Jones","2","Consolidations","2024-02-01","0.01","1"
